canonical_key	extraction_layer	book	chapter_start	verse_start	chapter_end	verse_end	speaker	source_authority	authority_level	command_form	command_summary	theological_domain	social_domain	action_domain	ethical_intensity	command_status	related_key	derivation_confidence
jer_29_11_01	STRICT	Jeremiah	29	11	29	11	YHWH	divine	1	declarative	I know the plans I have for you	providence	individual	communication	5	active	jer_24_07_01	100
jer_31_03_01	STRICT	Jeremiah	31	3	31	3	YHWH	divine	1	declarative	I have loved you with everlasting love	covenant	national	moral_behavior	5	promise		100
jer_31_33_01	STRICT	Jeremiah	31	33	31	33	YHWH	divine	1	declarative	I will write my law on their hearts	covenant	national	moral_behavior	5	promise	jer_07_23_01	100
jer_32_27_01	STRICT	Jeremiah	32	27	32	27	YHWH	divine	1	declarative	Is anything too hard for me	providence	national	communication	5	active		100
jer_33_03_01	STRICT	Jeremiah	33	3	33	3	YHWH	divine	1	imperative	Call to me and I will answer you	wisdom	individual	communication	5	active		100
jer_33_06_01	STRICT	Jeremiah	33	6	33	6	YHWH	divine	1	declarative	I will bring health and healing	providence	national	moral_behavior	5	active	jer_03_22_01	100
jer_38_20_01	STRICT	Jeremiah	38	20	38	20	Jeremiah	human	4	imperative	Obey the voice of the LORD and it will be well	wisdom	individual	moral_behavior	5	active	jer_07_23_01	100
jer_42_06_01	STRICT	Jeremiah	42	6	42	6	People	human	4	imperative	Whether good or bad we will obey the LORD	covenant	national	moral_behavior	5	response	jer_07_23_01	100
jer_44_04_01	STRICT	Jeremiah	44	4	44	4	YHWH	divine	1	imperative	Do not do this abominable thing	ethics	national	judicial	5	prohibition		100
jer_51_56_01	STRICT	Jeremiah	51	56	51	56	YHWH	divine	1	declarative	The LORD is a God of recompense	judgment	foreign_nations	judicial	5	teaching		100
lam_01_09_01	STRICT	Lamentations	1	9	1	9	Zion (personified voice)	divine_narrative	2	imperative	Look O LORD upon my affliction	judgment	national	communication	4	active		95
lam_01_11_01	STRICT	Lamentations	1	11	1	11	Jerusalem (voice)	divine_narrative	2	imperative	See O LORD and consider for I am despised	judgment	national	communication	4	active		95
lam_01_20_01	STRICT	Lamentations	1	20	1	20	Jerusalem (voice)	divine_narrative	2	imperative	Look O LORD for I am in distress	judgment	national	communication	4	active		95
lam_02_18_01	STRICT	Lamentations	2	18	2	18	Zion (voice)	divine_narrative	2	imperative	Cry aloud to the LORD O wall of Zion	judgment	national	communication	5	active		94
lam_02_19_01	STRICT	Lamentations	2	19	2	19	Narrator	divine_narrative	2	imperative	Rise cry out in the night at the watches	judgment	national	communication	5	active		94
lam_03_21_01	STRICT	Lamentations	3	21	3	21	Prophetic voice	divine_narrative	2	declarative	Yet this I call to mind and therefore I have hope	providence	individual	communication	4	active		96
lam_03_40_01	STRICT	Lamentations	3	40	3	40	Prophetic voice	divine_narrative	2	imperative	Let us test and examine our ways and return to the LORD	ethics	national	moral_behavior	5	active		96
lam_03_41_01	STRICT	Lamentations	3	41	3	41	Prophetic voice	divine_narrative	2	imperative	Let us lift up our hearts and hands to God in heaven	worship	national	ritual_behavior	5	active	lam_03_40_01	96
lam_04_21_01	STRICT	Lamentations	4	21	4	22	Narrator	divine_narrative	2	imperative	Rejoice and be glad O daughter of Edom but judgment will pass	judgment	foreign_nations	communication	4	active		93
lam_05_01_01	STRICT	Lamentations	5	1	5	1	Narrator	divine_narrative	2	imperative	Remember O LORD what has befallen us	judgment	national	communication	5	active		95
lam_05_21_01	STRICT	Lamentations	5	21	5	21	Narrator	divine_narrative	2	imperative	Restore us to yourself O LORD and we shall be restored	providence	national	migration	5	active		97
lam_05_22_01	STRICT	Lamentations	5	22	5	22	Narrator	divine_narrative	2	imperative	Renew our days as of old	providence	national	migration	5	active	lam_05_21_01	97
eze_07_02_01	STRICT	Ezekiel	7	2	7	2	God	divine	1	declarative	The end has come upon the land	judgment	national	communication	5	active		100
eze_07_23_01	THEMATIC	Ezekiel	7	23	7	23	God	divine	1	imperative	Prepare chains for judgment	judgment	national	judicial	5	active		85
eze_08_06_01	THEMATIC	Ezekiel	8	6	8	6	God	divine	1	declarative	See the abominations committed here	judgment	national	communication	4	active		80
eze_09_04_01	STRICT	Ezekiel	9	4	9	4	God	divine	1	imperative	Mark those who sigh over abominations	judgment	individual	judicial	5	active		100
eze_09_05_01	STRICT	Ezekiel	9	5	9	5	God	divine	1	imperative	Strike without pity	judgment	national	warfare	5	active		100
eze_11_19_01	THEMATIC	Ezekiel	11	19	11	20	God	divine	1	declarative	Walk in my statutes and keep my rules	covenant	national	moral_behavior	5	active		90
eze_12_03_01	STRICT	Ezekiel	12	3	12	3	God	divine	1	imperative	Prepare baggage for exile	prophecy	individual	migration	4	active		100
eze_12_06_01	STRICT	Ezekiel	12	6	12	6	God	divine	1	imperative	Carry it on your shoulder at dusk	prophecy	individual	communication	4	active	eze_12_03_01	100
eze_12_07_01	STRICT	Ezekiel	12	7	12	7	Ezekiel	human	3	imperative	Do as commanded	prophecy	individual	moral_behavior	4	active	eze_12_03_01	100
eze_13_02_01	STRICT	Ezekiel	13	2	13	2	God	divine	1	imperative	Prophesy against false prophets	judgment	national	communication	5	active		100
eze_14_06_01	STRICT	Ezekiel	14	6	14	6	God	divine	1	imperative	Repent and turn from idols	ethics	national	moral_behavior	5	active		100
eze_16_60_01	THEMATIC	Ezekiel	16	60	16	62	God	divine	1	declarative	Remember the covenant	covenant	national	communication	4	active		85
eze_18_30_01	STRICT	Ezekiel	18	30	18	30	God	divine	1	imperative	Repent and turn from all transgressions	ethics	national	moral_behavior	5	active		100
eze_18_31_01	STRICT	Ezekiel	18	31	18	31	God	divine	1	imperative	Make yourselves a new heart and spirit	ethics	national	moral_behavior	5	active	eze_18_30_01	100
eze_18_32_01	THEMATIC	Ezekiel	18	32	18	32	God	divine	1	imperative	Turn and live	ethics	national	moral_behavior	5	active		95
eze_20_07_01	STRICT	Ezekiel	20	7	20	7	God	divine	1	imperative	Cast away detestable things	ethics	national	moral_behavior	5	active		100
eze_20_08_01	THEMATIC	Ezekiel	20	8	20	8	God	divine	1	prohibition	Do not defile yourselves with idols	ethics	national	judicial	5	active		90
eze_20_39_01	THEMATIC	Ezekiel	20	39	20	39	God	divine	1	imperative	Go serve your idols then return	covenant	national	moral_behavior	4	contextual		70
eze_21_09_01	STRICT	Ezekiel	21	9	21	9	God	divine	1	imperative	Prophesy and say a sword is sharpened	judgment	national	communication	5	active		100
eze_22_02_01	STRICT	Ezekiel	22	2	22	2	God	divine	1	imperative	Judge the bloody city	judgment	national	judicial	5	active		100
eze_23_37_01	THEMATIC	Ezekiel	23	37	23	37	God	divine	1	declarative	Expose their sins	judgment	national	judicial	5	active		80
eze_24_16_01	STRICT	Ezekiel	24	16	24	16	God	divine	1	prohibition	Do not mourn or weep	prophecy	individual	moral_behavior	4	active		100
eze_24_17_01	STRICT	Ezekiel	24	17	24	17	God	divine	1	imperative	Groan quietly and do not mourn	prophecy	individual	moral_behavior	4	active	eze_24_16_01	100
eze_33_07_01	STRICT	Ezekiel	33	7	33	7	God	divine	1	imperative	Warn them from me	prophecy	national	communication	5	active		100
eze_33_11_01	THEMATIC	Ezekiel	33	11	33	11	God	divine	1	imperative	Turn back from evil ways	ethics	national	moral_behavior	5	active		95
eze_34_02_01	STRICT	Ezekiel	34	2	34	2	God	divine	1	imperative	Prophesy against shepherds	judgment	national	communication	5	active		100
eze_36_27_01	THEMATIC	Ezekiel	36	27	36	27	God	divine	1	declarative	Walk in my statutes	covenant	national	judicial	5	active		90
eze_37_04_01	STRICT	Ezekiel	37	4	37	4	God	divine	1	imperative	Prophesy over these bones	prophecy	individual	communication	5	active		100
eze_37_09_01	STRICT	Ezekiel	37	9	37	9	God	divine	1	imperative	Prophesy to the breath	prophecy	individual	communication	5	active	eze_37_04_01	100
eze_38_02_01	STRICT	Ezekiel	38	2	38	2	God	divine	1	imperative	Set your face against Gog	judgment	foreign_nations	communication	5	active		100
eze_39_17_01	STRICT	Ezekiel	39	17	39	17	God	divine	1	imperative	Speak to birds and beasts to gather	judgment	national	warfare	5	active		100
eze_43_10_01	STRICT	Ezekiel	43	10	43	10	God	divine	1	imperative	Describe the temple to the house of Israel	worship	national	communication	4	active		100
eze_44_09_01	STRICT	Ezekiel	44	9	44	9	God	divine	1	prohibition	No foreigner shall enter my sanctuary	worship	foreign_nations	migration	5	active		100
eze_44_23_01	STRICT	Ezekiel	44	23	44	23	God	divine	1	imperative	Teach my people the difference between holy and common	law	priesthood	communication	5	active		100
eze_45_09_01	STRICT	Ezekiel	45	9	45	9	God	divine	1	imperative	Put away violence and oppression	law	national	moral_behavior	5	active		100
eze_45_10_01	STRICT	Ezekiel	45	10	45	10	God	divine	1	imperative	Use just balances and measures	law	national	economic_behavior	5	active		100
eze_46_09_01	THEMATIC	Ezekiel	46	9	46	9	God	divine	1	imperative	Enter and exit in ordered worship	worship	national	ritual_behavior	4	active		85
eze_47_12_01	THEMATIC	Ezekiel	47	12	47	12	God	divine	1	declarative	Trees provide food and healing from the land	providence	national	communication	3	active		75
dan_01_08_01	STRICT	Daniel	1	8	1	8	Daniel	human	4	prohibition	Do not defile yourself with the king's food	ethics	individual	moral_behavior	5	active		100
dan_01_12_01	STRICT	Daniel	1	12	1	12	Daniel	human	4	imperative	Test your servants for ten days	wisdom	individual	communication	2	active		100
dan_02_18_01	THEMATIC	Daniel	2	18	2	18	Daniel	human	4	imperative	Seek mercy from God concerning the mystery	ethics	individual	communication	5	active		95
dan_02_21_01	THEMATIC	Daniel	2	21	2	21	Narration	divine	2	declarative	God removes kings and sets up kings	providence	national	governance	4	active		85
dan_03_16_01	THEMATIC	Daniel	3	16	3	18	Shadrach/Meshach/Abednego	human	4	prohibition	Do not serve other gods or worship the image	ethics	national	ritual_behavior	5	active		95
dan_03_28_01	THEMATIC	Daniel	3	28	3	29	Nebuchadnezzar	human	4	prohibition	Do not speak against the God of Israel	law	national	communication	4	active		85
dan_04_27_01	STRICT	Daniel	4	27	4	27	Daniel	human	3	imperative	Break off your sins by practicing righteousness	ethics	individual	moral_behavior	5	active		100
dan_05_23_01	THEMATIC	Daniel	5	23	5	23	Daniel	human	3	prohibition	Do not exalt yourself against the Lord	ethics	individual	moral_behavior	5	active		90
dan_06_10_01	THEMATIC	Daniel	6	10	6	10	Narration	human	4	imperative	Continue praying faithfully	worship	individual	communication	5	active		90
dan_06_26_01	STRICT	Daniel	6	26	6	26	Darius	human	4	imperative	Fear and tremble before the God of Daniel	worship	national	moral_behavior	5	active		100
dan_07_27_01	THEMATIC	Daniel	7	27	7	27	Divine vision	divine	2	imperative	Serve and obey the Most High	covenant	national	moral_behavior	5	active		85
dan_09_04_01	THEMATIC	Daniel	9	4	9	4	Daniel	human	4	imperative	Confess sin and seek God's mercy	law	individual	communication	5	active		95
dan_09_11_01	THEMATIC	Daniel	9	11	9	11	Daniel	human	4	prohibition	Do not turn aside from God's law	law	national	moral_behavior	5	active		90
dan_10_11_01	STRICT	Daniel	10	11	10	11	Angel	divine	2	imperative	Understand the words spoken to you	prophecy	individual	communication	4	active		100
dan_10_12_01	THEMATIC	Daniel	10	12	10	12	Angel	divine	2	imperative	Set your heart to understand and humble yourself	ethics	individual	moral_behavior	5	active		90
dan_12_03_01	THEMATIC	Daniel	12	3	12	3	Divine vision	divine	2	imperative	Lead many to righteousness	ethics	national	communication	5	active		80
hos_01_02_01	STRICT	Hosea	1	2	1	2	God	divine	1	imperative	Go take a wife of whoredom	prophecy	individual	migration	5	active		100
hos_01_02_02	STRICT	Hosea	1	2	1	2	God	divine	1	imperative	Have children of whoredom	prophecy	family	moral_behavior	5	active	hos_01_02_01	100
hos_02_01_01	THEMATIC	Hosea	2	1	2	1	God	divine	1	imperative	Say to your brothers My people	covenant	family	communication	4	active		85
hos_02_02_01	STRICT	Hosea	2	2	2	2	God	divine	1	imperative	Plead with your mother	judgment	family	communication	5	active		100
hos_02_02_02	STRICT	Hosea	2	2	2	2	God	divine	1	imperative	Put away her whoredom from her face	ethics	family	moral_behavior	5	active	hos_02_02_01	100
hos_02_16_01	THEMATIC	Hosea	2	16	2	16	God	divine	1	declarative	You shall call me My Husband	covenant	national	communication	4	active		80
hos_04_01_01	THEMATIC	Hosea	4	1	4	1	God	divine	1	imperative	Hear the word of the LORD	judgment	national	communication	4	active		90
hos_04_15_01	STRICT	Hosea	4	15	4	15	God	divine	1	prohibition	Do not go to Gilgal	judgment	national	migration	5	active		100
hos_04_15_02	STRICT	Hosea	4	15	4	15	God	divine	1	prohibition	Do not go up to Beth-aven	judgment	national	migration	5	active	hos_04_15_01	100
hos_06_01_01	THEMATIC	Hosea	6	1	6	1	Narration	human	4	imperative	Return to the LORD	covenant	national	moral_behavior	5	active		95
hos_06_03_01	THEMATIC	Hosea	6	3	6	3	Narration	human	4	imperative	Press on to know the LORD	wisdom	national	moral_behavior	4	active		90
hos_08_01_01	STRICT	Hosea	8	1	8	1	God	divine	1	imperative	Set the trumpet to your lips	prophecy	national	communication	5	active		100
hos_10_12_01	STRICT	Hosea	10	12	10	12	God	divine	1	imperative	Sow righteousness	ethics	national	moral_behavior	5	active		100
hos_10_12_02	STRICT	Hosea	10	12	10	12	God	divine	1	imperative	Reap steadfast love	ethics	national	moral_behavior	5	active	hos_10_12_01	100
hos_10_12_03	STRICT	Hosea	10	12	10	12	God	divine	1	imperative	Break up your fallow ground	ethics	national	construction	5	active	hos_10_12_01	100
hos_10_12_04	STRICT	Hosea	10	12	10	12	God	divine	1	imperative	Seek the LORD	ethics	national	moral_behavior	5	active	hos_10_12_01	100
hos_12_06_01	STRICT	Hosea	12	6	12	6	God	divine	1	imperative	Return to your God	covenant	national	moral_behavior	5	active		100
hos_12_06_02	STRICT	Hosea	12	6	12	6	God	divine	1	imperative	Hold fast to love and justice	ethics	national	moral_behavior	5	active	hos_12_06_01	100
hos_12_06_03	STRICT	Hosea	12	6	12	6	God	divine	1	imperative	Wait continually for your God	covenant	national	moral_behavior	5	active	hos_12_06_01	100
hos_14_01_01	STRICT	Hosea	14	1	14	1	God	divine	1	imperative	Return O Israel to the LORD your God	ethics	national	moral_behavior	5	active		100
hos_14_02_01	STRICT	Hosea	14	2	14	2	God	divine	1	imperative	Take with you words and return to the LORD	ethics	national	communication	5	active	hos_14_01_01	100
hos_14_02_02	STRICT	Hosea	14	2	14	2	God	divine	1	imperative	Say Take away all iniquity	ethics	national	communication	5	active	hos_14_01_01	100
hos_14_09_01	THEMATIC	Hosea	14	9	14	9	Narration	human	4	imperative	Walk in the ways of the LORD	wisdom	individual	moral_behavior	5	active		90
joe_01_14_01	STRICT	Joel	1	14	1	14	God	divine	1	imperative	Call a sacred fast	judgment	national	ritual_behavior	5	active		100
joe_01_14_02	STRICT	Joel	1	14	1	14	God	divine	1	imperative	Call a solemn assembly	judgment	national	governance	5	active	joe_01_14_01	100
joe_01_14_03	STRICT	Joel	1	14	1	14	God	divine	1	imperative	Gather the elders	judgment	national	governance	5	active	joe_01_14_01	100
joe_01_14_04	STRICT	Joel	1	14	1	14	God	divine	1	imperative	Cry out to the LORD	judgment	national	communication	5	active	joe_01_14_01	100
joe_01_15_01	THEMATIC	Joel	1	15	1	15	Narration	divine	2	declarative	The day of the LORD is near	judgment	national	communication	5	active		90
joe_01_19_01	STRICT	Joel	1	19	1	19	God	divine	1	imperative	Cry out to you O LORD	prophecy	individual	communication	5	active		100
joe_01_20_01	STRICT	Joel	1	20	1	20	God	divine	1	imperative	Call to you O LORD	prophecy	individual	communication	5	active	joe_01_19_01	100
joe_02_01_01	STRICT	Joel	2	1	2	1	God	divine	1	imperative	Blow the trumpet in Zion	judgment	national	communication	5	active		100
joe_02_12_01	STRICT	Joel	2	12	2	12	God	divine	1	imperative	Return to me with all your heart	ethics	national	moral_behavior	5	active		100
joe_02_13_01	STRICT	Joel	2	13	2	13	God	divine	1	imperative	Rend your hearts and not your garments	ethics	national	moral_behavior	5	active	joe_02_12_01	100
joe_02_13_02	STRICT	Joel	2	13	2	13	God	divine	1	imperative	Return to the LORD your God	ethics	national	moral_behavior	5	active	joe_02_12_01	100
joe_02_14_01	THEMATIC	Joel	2	14	2	14	Narration	human	4	declarative	Who knows if he will relent	providence	national	communication	4	active		80
joe_02_15_01	STRICT	Joel	2	15	2	15	God	divine	1	imperative	Blow the trumpet in Zion again	judgment	national	communication	5	active	joe_02_01_01	100
joe_02_16_01	STRICT	Joel	2	16	2	16	God	divine	1	imperative	Gather the people	judgment	national	governance	5	active	joe_02_15_01	100
joe_02_16_02	STRICT	Joel	2	16	2	16	God	divine	1	imperative	Sanctify the congregation	worship	national	ritual_behavior	5	active	joe_02_16_01	100
joe_02_17_01	STRICT	Joel	2	17	2	17	God	divine	1	imperative	Let the priests weep between porch and altar	worship	priesthood	communication	5	active		100
joe_02_21_01	THEMATIC	Joel	2	21	2	21	Narration	human	4	imperative	Fear not O land	narrative	national	moral_behavior	3	active		85
joe_02_23_01	THEMATIC	Joel	2	23	2	23	Narration	divine	2	declarative	He has given the early rain	wisdom	national	communication	3	active		80
joe_02_25_01	THEMATIC	Joel	2	25	2	25	Narration	divine	2	declarative	I will restore the years the locusts have eaten	prophecy	national	communication	4	active		85
joe_02_27_01	THEMATIC	Joel	2	27	2	27	Narration	divine	2	declarative	You shall know I am in the midst of Israel	covenant	national	communication	4	active		85
joe_02_28_01	THEMATIC	Joel	2	28	2	28	God	divine	1	declarative	I will pour out my Spirit	prophecy	national	communication	4	active		90
joe_02_29_01	THEMATIC	Joel	2	29	2	29	God	divine	1	declarative	Your sons and daughters shall prophesy	prophecy	national	communication	4	active	joe_02_28_01	90
joe_03_09_01	STRICT	Joel	3	9	3	9	God	divine	1	imperative	Prepare for war	judgment	national	warfare	5	active		100
joe_03_12_01	STRICT	Joel	3	12	3	12	God	divine	1	imperative	Let the nations arise	judgment	foreign_nations	warfare	5	active	joe_03_09_01	100
joe_03_14_01	THEMATIC	Joel	3	14	3	14	Narration	human	4	declarative	The day of the LORD is near again	judgment	national	communication	5	active		85
joe_03_17_01	THEMATIC	Joel	3	17	3	17	Narration	divine	2	declarative	I am the LORD your God	covenant	national	communication	5	active		90
joe_03_18_01	THEMATIC	Joel	3	18	3	18	Narration	divine	2	declarative	The mountains shall drip wine	prophecy	national	communication	3	active		75
joe_03_21_01	THEMATIC	Joel	3	21	3	21	Narration	divine	2	declarative	The LORD dwells in Zion	covenant	national	communication	4	active		85
amo_01_02_01	THEMATIC	Amos	1	2	1	2	God	divine	1	declarative	The LORD roars from Zion	judgment	national	communication	5	active		85
amo_02_06_01	STRICT	Amos	2	6	2	6	God	divine	1	prohibition	Do not sell the righteous for silver	law	national	economic_behavior	5	active		100
amo_02_07_01	STRICT	Amos	2	7	2	7	God	divine	1	prohibition	Do not trample the head of the poor	law	national	moral_behavior	5	active	amo_02_06_01	100
amo_03_01_01	THEMATIC	Amos	3	1	3	1	God	divine	1	declarative	Hear this word against Israel	judgment	national	communication	4	active		90
amo_03_06_01	THEMATIC	Amos	3	6	3	6	Narration	divine	2	declarative	Does disaster come without the LORD	judgment	national	communication	4	active		80
amo_03_10_01	THEMATIC	Amos	3	10	3	10	God	divine	1	declarative	They do not know how to do right	ethics	national	moral_behavior	4	active		85
amo_04_01_01	STRICT	Amos	4	1	4	1	God	divine	1	prohibition	Do not oppress the poor	wisdom	national	moral_behavior	5	active		100
amo_04_04_01	STRICT	Amos	4	4	4	4	God	divine	1	imperative	Come to Bethel and transgress	judgment	national	ritual_behavior	5	contextual		100
amo_04_05_01	STRICT	Amos	4	5	4	5	God	divine	1	imperative	Offer sacrifices of thanksgiving	worship	national	ritual_behavior	4	contextual		100
amo_04_06_01	THEMATIC	Amos	4	6	4	6	God	divine	1	declarative	Yet you did not return to me	ethics	national	moral_behavior	5	active		90
amo_04_12_01	THEMATIC	Amos	4	12	4	12	God	divine	1	imperative	Prepare to meet your God	judgment	national	moral_behavior	5	active		95
amo_05_04_01	STRICT	Amos	5	4	5	4	God	divine	1	imperative	Seek me and live	ethics	individual	moral_behavior	5	active		100
amo_05_05_01	STRICT	Amos	5	5	5	5	God	divine	1	prohibition	Do not seek Bethel	ethics	national	moral_behavior	5	active	amo_05_04_01	100
amo_05_06_01	STRICT	Amos	5	6	5	6	God	divine	1	imperative	Seek the LORD and live	ethics	individual	moral_behavior	5	active	amo_05_04_01	100
amo_05_07_01	THEMATIC	Amos	5	7	5	7	Narration	human	4	declarative	You turn justice into wormwood	judgment	national	judicial	5	active		85
amo_05_10_01	STRICT	Amos	5	10	5	10	God	divine	1	prohibition	Do not hate him who reproves in the gate	ethics	national	communication	5	active		100
amo_05_14_01	STRICT	Amos	5	14	5	14	God	divine	1	imperative	Seek good and not evil	ethics	national	moral_behavior	5	active		100
amo_05_15_01	STRICT	Amos	5	15	5	15	God	divine	1	imperative	Hate evil and love good	ethics	national	moral_behavior	5	active	amo_05_14_01	100
amo_05_21_01	STRICT	Amos	5	21	5	21	God	divine	1	prohibition	I reject your feasts	worship	national	ritual_behavior	5	contextual		100
amo_05_24_01	THEMATIC	Amos	5	24	5	24	God	divine	1	imperative	Let justice roll down like waters	ethics	national	judicial	5	active		95
amo_06_01_01	THEMATIC	Amos	6	1	6	1	Narration	human	4	declarative	Woe to those at ease in Zion	judgment	national	moral_behavior	5	active		80
amo_06_04_01	STRICT	Amos	6	4	6	4	God	divine	1	prohibition	Do not lie on ivory beds	ethics	national	moral_behavior	4	active		100
amo_06_05_01	THEMATIC	Amos	6	5	6	5	Narration	human	4	declarative	You sing idle songs	ethics	national	communication	4	active		80
amo_06_06_01	STRICT	Amos	6	6	6	6	God	divine	1	prohibition	Do not drink wine in bowls	ethics	national	moral_behavior	4	active		100
amo_06_07_01	STRICT	Amos	6	7	6	7	God	divine	1	declarative	You shall go into exile	judgment	national	migration	5	active		100
amo_07_02_01	THEMATIC	Amos	7	2	7	2	Amos	human	3	imperative	Spare your people O LORD	ethics	national	communication	5	active		90
amo_07_03_01	THEMATIC	Amos	7	3	7	3	God	divine	1	declarative	The LORD relented	judgment	national	communication	4	active		85
amo_07_14_01	THEMATIC	Amos	7	14	7	14	Amos	human	3	declarative	I was not a prophet	narrative	individual	communication	4	active		80
amo_08_04_01	STRICT	Amos	8	4	8	4	God	divine	1	prohibition	Do not trample the needy	ethics	national	moral_behavior	5	active		100
amo_08_11_01	THEMATIC	Amos	8	11	8	11	God	divine	1	declarative	I will send a famine of hearing words	judgment	national	communication	5	active		85
amo_09_11_01	THEMATIC	Amos	9	11	9	11	God	divine	1	declarative	I will raise up David's fallen tent	covenant	national	construction	4	active		90
amo_09_13_01	THEMATIC	Amos	9	13	9	13	Narration	divine	2	declarative	The mountains shall drip wine	providence	national	communication	3	active		75
amo_09_15_01	THEMATIC	Amos	9	15	9	15	God	divine	1	declarative	I will plant them on their land	covenant	national	migration	4	active		90
oba_01_01_01	THEMATIC	Obadiah	1	1	1	1	Narration	divine	2	declarative	A vision concerning Edom	judgment	foreign_nations	communication	4	active		80
oba_01_03_01	THEMATIC	Obadiah	1	3	1	3	Narration	divine	2	declarative	Pride has deceived you	ethics	foreign_nations	moral_behavior	5	active		85
oba_01_04_01	THEMATIC	Obadiah	1	4	1	4	God	divine	1	declarative	Though you soar like the eagle you will be brought down	judgment	foreign_nations	communication	5	active		85
oba_01_10_01	STRICT	Obadiah	1	10	1	10	God	divine	1	prohibition	Do not stand against your brother Jacob	ethics	foreign_nations	moral_behavior	5	active		100
oba_01_11_01	THEMATIC	Obadiah	1	11	1	11	God	divine	1	declarative	You stood aloof on the day of disaster	ethics	foreign_nations	moral_behavior	5	active		85
oba_01_12_01	STRICT	Obadiah	1	12	1	12	God	divine	1	prohibition	Do not gloat over Judah's destruction	ethics	foreign_nations	communication	5	active		100
oba_01_13_01	STRICT	Obadiah	1	13	1	13	God	divine	1	prohibition	Do not enter the gate of my people	ethics	foreign_nations	migration	5	active		100
oba_01_14_01	STRICT	Obadiah	1	14	1	14	God	divine	1	prohibition	Do not hand over survivors	ethics	foreign_nations	moral_behavior	5	active		100
oba_01_15_01	THEMATIC	Obadiah	1	15	1	15	God	divine	1	declarative	The day of the LORD is near	judgment	foreign_nations	communication	5	active		90
oba_01_17_01	THEMATIC	Obadiah	1	17	1	17	God	divine	1	declarative	On Mount Zion there will be deliverance	covenant	national	communication	4	active		90
oba_01_18_01	THEMATIC	Obadiah	1	18	1	18	God	divine	1	declarative	The house of Jacob will be fire	covenant	national	warfare	4	active		85
oba_01_21_01	THEMATIC	Obadiah	1	21	1	21	God	divine	1	declarative	The kingdom shall be the LORD's	covenant	national	governance	5	active		90
jon_01_02_01	STRICT	Jonah	1	2	1	2	God	divine	1	imperative	Arise and go to Nineveh	prophecy	individual	migration	5	active		100
jon_01_03_01	STRICT	Jonah	1	3	1	3	Jonah	human	4	declarative	Jonah fled from the presence of the LORD	narrative	individual	migration	5	active	jon_01_02_01	100
jon_01_04_01	THEMATIC	Jonah	1	4	1	4	God	divine	1	declarative	The LORD hurled a great wind	providence	individual	communication	4	active		85
jon_01_06_01	STRICT	Jonah	1	6	1	6	Captain	human	4	imperative	Arise call on your God	prophecy	individual	communication	4	active		100
jon_01_12_01	STRICT	Jonah	1	12	1	12	Jonah	human	4	imperative	Take me up and cast me into the sea	prophecy	individual	migration	5	active		100
jon_01_15_01	THEMATIC	Jonah	1	15	1	15	Narration	divine	2	declarative	The sea ceased from its raging	providence	individual	communication	3	active		80
jon_01_17_01	THEMATIC	Jonah	1	17	1	17	God	divine	1	declarative	The LORD appointed a great fish	providence	individual	communication	4	active		85
jon_02_02_01	STRICT	Jonah	2	2	2	2	Jonah	human	4	declarative	I called out to the LORD from distress	prophecy	individual	communication	5	active		100
jon_02_10_01	THEMATIC	Jonah	2	10	2	10	Narration	divine	2	declarative	The LORD spoke to the fish	providence	individual	communication	4	active		85
jon_03_02_01	STRICT	Jonah	3	2	3	2	God	divine	1	imperative	Arise go to Nineveh and proclaim it	prophecy	national	migration	5	active	jon_01_02_01	100
jon_03_05_01	THEMATIC	Jonah	3	5	3	5	Narration	human	4	declarative	The people of Nineveh believed God	ethics	national	moral_behavior	5	active		95
jon_03_07_01	STRICT	Jonah	3	7	3	7	King of Nineveh	human	4	imperative	Let neither man nor beast taste anything	ethics	national	ritual_behavior	5	active		100
jon_03_08_01	STRICT	Jonah	3	8	3	8	King of Nineveh	human	4	imperative	Let everyone turn from evil ways	ethics	national	moral_behavior	5	active	jon_03_07_01	100
jon_03_10_01	THEMATIC	Jonah	3	10	3	10	Narration	divine	2	declarative	God relented from disaster	judgment	national	communication	4	active		90
jon_04_02_01	STRICT	Jonah	4	2	4	2	Jonah	human	4	declarative	I knew you are a gracious God	ethics	individual	moral_behavior	4	active		100
jon_04_04_01	STRICT	Jonah	4	4	4	4	God	divine	1	imperative	Is it right for you to be angry?	ethics	individual	communication	5	active		100
jon_04_06_01	THEMATIC	Jonah	4	6	4	6	God	divine	1	declarative	The LORD appointed a plant	providence	individual	communication	4	active		85
jon_04_10_01	THEMATIC	Jonah	4	10	4	10	God	divine	1	declarative	You pity the plant more than people	ethics	individual	moral_behavior	5	active		90
jon_04_11_01	THEMATIC	Jonah	4	11	4	11	God	divine	1	imperative	Should I not pity Nineveh	ethics	national	moral_behavior	5	active		95
mic_01_02_01	THEMATIC	Micah	1	2	1	2	God	divine	1	declarative	Hear all you peoples	judgment	foreign_nations	communication	4	active		90
mic_02_01_01	STRICT	Micah	2	1	2	1	God	divine	1	prohibition	Do not devise evil on your beds	ethics	individual	moral_behavior	5	active		100
mic_02_02_01	STRICT	Micah	2	2	2	2	God	divine	1	prohibition	Do not covet fields and seize them	law	national	moral_behavior	5	active	mic_02_01_01	100
